"";"ent";"con";"n_ren";"p3";"sex";"anios_esc";"fac_tri.x";"ingocup";"e_con";"rama";"c_ocu11c";"tue2";"eda7c";"pre_asa";"medica5c";"ent.1";"hrsocup";"per.x"
"11259";24;40235;1;2644;1;10;87;5000;1;4;7;5;4;0;1;24;0;420
"11260";24;40235;1;2644;2;9;130;1290;4;4;8;6;4;2;1;24;18;420
"11261";24;40235;1;2644;1;10;87;0;1;4;4;5;4;0;1;24;18;420
"11262";24;40235;1;2644;1;10;87;0;1;4;5;1;4;1;3;24;52;420
"11263";24;40236;2;2643;1;6;153;0;5;4;1;5;5;0;1;24;4;420
"11264";24;40240;2;2253;1;17;206;14000;6;2;1;1;3;1;3;24;48;420
"11265";24;40245;3;2253;1;17;168;10800;6;2;1;1;2;1;3;24;60;420
"11266";24;40247;1;2253;1;17;86;6450;5;2;5;1;4;1;3;24;40;420
"11267";24;40247;1;2253;1;17;86;20000;5;2;1;1;4;1;3;24;47;420
"11268";24;40268;2;2271;1;17;192;20425;6;2;1;1;4;1;3;24;47;420
"11269";24;40271;9;2253;1;17;126;17200;5;2;1;1;4;1;3;24;45;420
"11270";24;40275;4;1512;2;17;129;0;6;3;4;1;4;1;3;24;0;420
"11271";24;40276;3;2644;1;17;134;0;6;4;5;1;2;1;3;24;50;420
"11272";24;40276;2;2621;1;16;76;0;6;2;5;1;2;1;3;24;40;420
"11273";24;40276;2;2621;1;16;76;0;6;0;0;0;2;0;0;24;0;420
"11274";24;40276;2;2621;2;10;134;6450;1;3;4;2;2;2;2;24;54;420
"11275";24;40276;2;2621;1;16;76;0;6;2;1;1;2;1;3;24;47;420
"11276";24;40296;3;2271;1;15;131;10000;6;4;1;2;3;0;1;24;48;420
"11277";24;40307;3;2621;1;14;176;0;6;2;5;1;2;0;1;24;48;420
"11278";24;40307;3;2621;1;14;176;3440;6;2;1;1;2;2;1;24;40;420
"11279";24;40307;3;2621;1;14;176;0;6;0;0;0;2;0;0;24;0;420
"11280";24;40308;2;2253;2;16;121;0;6;0;0;0;3;0;0;24;0;420
"11281";24;40308;2;2253;2;16;121;0;6;2;1;1;3;1;3;24;50;420
"11282";24;40308;2;2253;2;16;121;0;6;4;2;3;3;1;3;24;50;420
"11283";24;40309;4;2643;1;12;110;2580;1;4;1;5;2;0;1;24;5;420
"11284";24;40315;3;2253;1;17;93;0;6;2;1;1;2;1;3;24;50;420
"11285";24;40315;3;2253;1;17;93;0;6;2;1;1;2;1;3;24;50;420
"11286";24;40315;3;2253;1;17;93;15000;6;2;1;1;2;1;3;24;47;420
"11287";24;40315;3;2253;1;17;93;15000;6;2;1;1;2;1;3;24;47;420
"11288";24;40315;3;2253;1;17;93;0;6;0;0;0;2;0;0;24;0;420
"11289";24;40315;3;2253;1;17;93;0;6;0;0;0;2;0;0;24;0;420
"11290";24;40321;3;2271;1;17;65;16000;6;3;1;1;2;1;3;24;44;420
"11291";24;40321;3;2271;1;17;65;0;6;0;0;0;2;0;0;24;0;420
"11292";24;40326;3;2252;1;16;125;13000;6;2;1;1;2;1;3;24;50;420
"11293";24;40326;2;2253;2;17;125;35000;6;2;1;1;2;1;3;24;40;420
"11294";24;40337;1;2253;2;9;101;0;6;0;0;0;6;0;0;24;0;420
"11295";24;40337;1;2253;2;9;101;0;6;0;0;0;5;0;0;24;0;420
"11296";24;40337;1;2253;1;17;120;24000;5;2;1;1;4;1;3;24;45;420
"11297";24;40337;1;2253;2;9;101;0;6;0;0;0;6;0;0;24;0;420
"11298";24;40341;3;2271;1;17;182;0;6;2;1;1;2;1;3;24;44;420
"11299";24;40341;3;2271;1;11;150;0;6;0;0;0;1;0;0;24;0;420
"11300";24;40341;3;2271;1;11;150;0;6;0;0;0;1;0;0;24;0;420
"11301";24;40341;3;2271;1;11;150;0;6;0;0;0;1;0;0;24;0;420
"11302";24;40343;1;1621;1;17;173;40000;5;4;4;4;4;1;3;24;35;420
"11303";24;40347;1;2271;1;17;154;20000;1;2;1;1;2;1;3;24;45;420
"11304";24;40348;1;2262;1;18;91;50000;5;4;1;4;5;1;3;24;40;420
"11305";24;40348;1;2262;1;18;91;50000;5;4;1;4;5;1;3;24;40;420
"11306";24;40348;1;2262;1;18;91;26000;5;4;3;4;5;1;3;24;40;420
"11307";24;40348;1;2262;1;18;91;26000;5;4;3;4;5;1;3;24;40;420
"11308";24;40348;1;2262;1;18;91;2600;5;4;1;4;5;1;3;24;40;420
"11309";24;40348;1;2262;1;18;91;2600;5;4;1;4;5;1;3;24;40;420
"11310";24;40351;3;2261;1;17;58;0;6;1;1;1;3;1;3;24;50;420
"11311";24;40351;3;2261;1;17;58;0;6;1;1;1;3;1;3;24;50;420
"11312";24;40351;3;2261;1;17;58;0;6;1;1;1;3;1;3;24;50;420
"11313";24;40351;3;2261;1;17;58;0;6;1;1;1;3;1;3;24;50;420
"11314";24;40358;3;2643;1;11;162;860;6;4;1;5;2;0;1;24;16;420
"11315";24;40359;2;2271;1;17;136;24000;6;4;1;1;2;1;3;24;40;420
"11316";24;40361;1;2253;1;17;112;45000;5;2;1;1;3;1;3;24;0;420
"11317";24;40362;3;1512;2;17;110;0;5;2;4;2;4;1;3;24;44;420
"11318";24;40365;2;2271;2;17;123;3000;5;4;1;5;3;0;1;24;9;420
"11319";24;40365;3;2261;1;17;123;6000;6;1;1;5;3;0;1;24;30;420
"11320";24;40366;3;2252;1;16;120;0;6;2;1;1;2;1;3;24;48;420
"11321";24;40366;3;2252;1;16;120;16000;6;2;1;1;2;1;3;24;40;420
"11322";24;40366;3;2252;1;16;120;17200;6;2;1;1;2;1;3;24;48;420
"11323";24;40369;1;2252;1;17;116;24000;5;2;1;1;4;1;3;24;50;420
"11324";24;40369;1;2252;1;16;64;9300;5;1;4;1;3;1;3;24;57;420
"11325";24;40369;1;2253;1;17;64;0;5;2;5;1;4;1;3;24;48;420
"11326";24;40369;1;2253;1;17;64;24000;5;2;1;1;4;1;3;24;60;420
"11327";24;40369;1;2253;1;17;64;24000;5;2;5;1;4;1;3;24;48;420
"11328";24;40369;1;2253;1;12;116;10320;3;2;7;1;4;1;3;24;47;420
"11329";24;40376;5;2644;1;11;127;0;6;4;5;2;3;1;3;24;54;420
"11330";24;40380;2;2643;1;9;134;0;1;4;1;5;2;0;1;24;6;420
"11331";24;40385;3;2253;2;17;147;0;6;2;1;1;2;1;3;24;45;420
"11332";24;40388;2;1212;1;17;131;24000;5;4;3;1;3;1;3;24;50;420
"11333";24;40399;2;2271;1;17;127;9000;6;4;1;4;3;1;3;24;52;420
"11334";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;50;420
"11335";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;50;420
"11336";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;50;420
"11337";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;60;420
"11338";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;60;420
"11339";24;40401;1;2253;1;17;74;17200;6;2;1;1;2;1;3;24;60;420
"11340";24;40401;1;2253;1;17;74;24000;6;2;1;1;2;1;3;24;45;420
"11341";24;40401;1;2253;1;17;74;24000;6;2;1;1;2;1;3;24;45;420
"11342";24;40401;1;2253;1;17;74;24000;6;2;1;1;2;1;3;24;45;420
"11343";24;40401;1;2252;1;17;74;8600;1;2;1;1;3;1;3;24;40;420
"11344";24;40401;1;2252;1;17;74;16000;1;2;5;1;3;1;3;24;40;420
"11345";24;40401;1;2252;1;17;74;10750;1;2;1;1;3;1;3;24;48;420
"11346";24;40402;3;2262;1;17;268;7740;6;4;1;1;2;1;3;24;51;420
"11347";24;40405;2;2261;1;17;153;20000;6;1;1;1;2;1;3;24;60;420
"11348";24;40405;2;2261;2;12;133;0;5;0;0;0;3;0;0;24;0;420
"11349";24;40405;2;2261;2;12;133;0;5;0;0;0;3;0;0;24;0;420
"11350";24;40406;2;2271;1;17;233;10750;6;3;1;1;2;1;3;24;48;420
"11351";24;40420;3;2253;2;17;95;0;6;2;5;1;3;1;3;24;44;420
"11352";24;40420;3;2253;2;17;95;0;6;2;1;1;3;1;3;24;50;420
"11353";31;40006;2;2644;1;9;194;3440;1;4;5;5;2;0;1;31;0;420
"11354";31;40009;2;2271;1;17;215;9500;6;4;1;4;2;1;3;31;0;420
"11355";31;40010;1;2242;1;17;247;21500;5;5;1;4;4;1;3;31;42;420
"11356";31;40017;1;2640;1;18;302;20000;5;4;5;4;3;1;3;31;40;420
"11357";31;40017;1;2640;2;9;229;0;4;0;0;0;6;0;0;31;0;420
"11358";31;40017;1;2640;1;18;302;0;5;4;5;4;3;1;3;31;50;420
"11359";31;40017;1;2640;1;18;302;0;5;4;5;4;3;1;3;31;72;420
"11360";31;40017;1;2261;1;17;229;40000;6;2;1;1;2;1;3;31;68;420
"11361";31;40019;1;2242;1;17;252;0;1;2;1;1;3;1;3;31;72;420
"11362";31;40020;1;2643;1;12;196;7000;1;4;1;2;3;0;1;31;45;420
"11363";31;40020;5;2261;1;16;196;0;5;1;1;1;3;2;1;31;60;420
"11364";31;40021;3;1512;1;17;231;0;6;2;4;1;2;1;3;31;40;420
"11365";31;40024;1;2622;1;12;204;0;6;1;1;1;2;1;3;31;40;420
"11366";31;40035;1;2612;2;17;167;8500;6;4;1;4;3;2;2;31;40;420
"11367";31;40035;2;1512;2;17;167;30000;5;4;4;4;4;1;3;31;18;420
"11368";31;40042;2;2261;1;16;168;12900;5;1;1;5;5;0;1;31;55;420
"11369";31;40044;2;2271;2;17;173;0;6;7;1;1;4;1;3;31;48;420
"11370";31;40062;1;1212;1;17;314;34000;5;4;3;1;3;1;3;31;0;420
"11371";31;40070;1;1621;1;16;266;61600;5;4;4;1;4;1;3;31;40;420
"11372";31;40075;1;2271;1;17;253;15000;5;4;1;1;3;1;3;31;40;420
"11373";31;40077;3;2261;1;16;204;17200;6;4;1;1;3;1;3;31;30;420
"11374";31;40089;2;2271;1;17;216;0;6;4;1;2;3;1;3;31;40;420
"11375";31;40117;1;2644;1;16;218;6450;5;4;5;5;6;0;1;31;0;420
"11376";31;40119;1;2271;1;20;288;34000;1;4;1;4;4;1;3;31;40;420
"11377";31;40125;1;2271;1;17;214;20000;5;4;1;5;5;0;1;31;30;420
"11378";31;40134;2;2271;1;16;148;0;6;4;1;5;4;0;1;31;18;420
"11379";31;40148;1;1512;1;17;171;22000;1;4;4;4;5;1;3;31;50;420
"11380";31;40165;4;1321;1;16;200;22000;6;4;3;2;2;0;1;31;70;420
"11381";31;40165;1;2242;1;17;200;0;5;5;1;4;4;1;3;31;45;420
"11382";31;40165;3;1212;1;15;200;0;5;4;3;1;3;1;3;31;56;420
"11383";31;40193;2;2643;1;12;208;2580;6;4;1;5;4;0;1;31;9;420
"11384";31;40203;1;1621;1;19;294;26000;3;4;3;1;4;1;3;31;40;420
"11385";31;40203;1;2271;1;19;294;26000;3;4;3;1;4;1;3;31;40;420
"11386";31;40203;1;1321;1;19;294;26000;3;4;3;1;4;1;3;31;40;420
"11387";31;40203;1;1621;1;19;294;36000;3;4;4;1;4;1;3;31;45;420
"11388";31;40203;1;2271;1;19;294;36000;3;4;4;1;4;1;3;31;45;420
"11389";31;40203;1;1321;1;19;294;36000;3;4;4;1;4;1;3;31;45;420
"11390";31;40203;1;1621;1;19;294;30000;3;4;1;1;4;1;3;31;40;420
"11391";31;40203;1;2271;1;19;294;30000;3;4;1;1;4;1;3;31;40;420
"11392";31;40203;1;1321;1;19;294;30000;3;4;1;1;4;1;3;31;40;420
"11393";31;40205;1;1621;1;17;285;14000;3;4;1;4;5;1;3;31;35;420
"11394";31;40205;1;2271;1;17;285;14000;3;4;1;4;5;1;3;31;35;420
"11395";31;40205;1;2271;1;17;285;14000;3;4;1;4;5;1;3;31;35;420
"11396";31;40205;1;1621;1;17;285;14000;3;4;1;1;5;1;3;31;40;420
"11397";31;40205;1;2271;1;17;285;14000;3;4;1;1;5;1;3;31;40;420
"11398";31;40205;1;2271;1;17;285;14000;3;4;1;1;5;1;3;31;40;420
"11399";31;40205;1;1621;1;17;285;14000;3;4;4;4;5;1;3;31;40;420
"11400";31;40205;1;2271;1;17;285;14000;3;4;4;4;5;1;3;31;40;420
"11401";31;40205;1;2271;1;17;285;14000;3;4;4;4;5;1;3;31;40;420
"11402";31;40208;3;2253;1;17;211;7500;6;2;1;1;3;1;3;31;52;420
"11403";31;40211;1;2242;1;16;167;0;5;4;1;2;4;0;1;31;65;420
"11404";31;40212;1;2261;1;17;182;9000;6;1;1;1;2;1;3;31;45;420
"11405";31;40229;1;1212;1;16;193;0;5;4;3;1;4;1;3;31;47;420
"11406";31;40243;1;2271;1;15;372;0;1;4;1;1;3;1;3;31;40;420
"11407";31;40248;1;1212;2;17;196;22000;3;4;3;1;5;1;3;31;50;420
"11408";31;40255;1;1622;2;17;216;23800;3;4;4;4;5;1;3;31;40;420
"11409";31;40262;4;1212;1;16;504;13200;1;4;3;1;3;1;3;31;58;420
"11410";31;40265;1;2643;1;12;290;0;5;4;1;5;5;0;1;31;40;420
"11411";31;40265;1;2261;1;16;290;0;6;1;1;1;5;1;3;31;66;420
"11412";31;40269;1;2644;1;15;202;8000;5;4;5;1;4;1;3;31;48;420
"11413";31;40277;1;2643;1;10;223;7740;5;4;1;2;4;0;1;31;48;420
"11414";31;40283;3;2261;1;17;202;10000;6;1;1;1;2;1;3;31;37;420
"11415";31;40283;4;2271;1;17;202;12000;6;4;1;1;2;1;3;31;0;420
"11416";31;40287;1;1512;1;12;310;9200;5;3;4;1;4;1;3;31;48;420
"11417";31;40287;1;1512;1;12;310;9200;5;3;4;1;4;1;3;31;48;420
"11418";31;40287;1;1512;1;12;310;10320;5;3;4;1;4;1;3;31;48;420
"11419";31;40287;1;1512;1;12;310;10320;5;3;4;1;4;1;3;31;48;420
"11420";31;40287;1;1512;1;12;310;6450;5;3;4;1;4;1;3;31;54;420
"11421";31;40287;1;1512;1;12;310;6450;5;3;4;1;4;1;3;31;54;420
"11422";31;40299;1;1212;1;17;224;80000;5;4;3;1;4;1;3;31;40;420
"11423";31;40311;1;2261;1;16;216;20000;5;1;5;1;5;1;3;31;37;420
"11424";31;40311;1;2261;1;16;216;20000;5;1;1;1;5;1;3;31;40;420
"11425";31;40311;1;2261;1;16;216;20000;5;1;5;1;5;1;3;31;45;420
"11426";31;40316;1;2271;2;14;110;5160;5;4;1;1;2;2;1;31;25;420
"11427";31;40316;1;2271;2;14;110;8600;5;4;1;1;2;1;4;31;35;420
"11428";31;40316;1;2271;2;14;110;5160;5;4;1;1;2;2;1;31;40;420
"11429";31;40316;2;2271;1;14;110;10000;5;4;1;1;2;1;3;31;50;420
"11430";31;40316;2;2271;1;14;110;10000;5;4;1;1;2;1;3;31;40;420
"11431";31;40316;2;2271;1;14;110;10000;5;4;1;1;2;1;3;31;45;420
"11432";31;40337;1;2644;1;12;271;4300;5;4;5;2;5;0;1;31;4;420
"11433";31;40337;2;1512;2;11;271;11000;5;3;4;1;4;1;3;31;48;420
"11434";31;40350;1;2643;1;9;217;4300;5;4;1;5;5;0;1;31;35;420
"11435";31;40351;1;2622;1;9;336;12900;1;1;1;1;3;1;3;31;37;420
"11436";31;40351;2;2622;1;12;336;0;6;1;1;1;1;1;3;31;13;420
"11437";31;40359;1;1621;1;17;257;25000;5;4;4;4;5;1;3;31;35;420
"11438";31;40360;2;2262;1;16;223;0;6;5;1;4;3;1;3;31;84;420
"11439";31;40366;2;1512;2;17;508;0;5;4;4;1;3;1;3;31;60;420
"11440";31;40369;1;2272;1;17;874;0;4;0;0;0;6;0;0;31;0;420
"11441";31;40369;1;2272;2;17;177;0;2;3;1;1;4;1;3;31;50;420
"11442";31;40384;1;2261;1;16;310;0;5;1;1;1;6;1;3;31;50;420
"11443";31;40399;1;2643;1;17;215;4500;5;4;1;2;5;0;1;31;55;420
"11444";31;40399;3;2643;1;17;215;10000;6;4;1;2;2;1;3;31;55;420
"11445";31;40399;4;2643;1;17;215;10000;1;4;1;2;3;1;3;31;55;420
"11446";11;50013;3;2644;1;8;753;4300;1;4;5;1;4;2;2;11;40;420
"11447";11;50019;1;2644;1;12;877;6450;5;4;5;5;5;0;1;11;48;420
"11448";11;50020;3;2644;1;8;574;0;6;3;5;5;0;0;1;11;0;420
"11449";11;50038;3;2271;1;16;653;0;6;2;1;1;2;1;3;11;40;420
"11450";11;50041;3;2643;1;12;1120;3010;3;4;1;1;3;1;3;11;48;420
"11451";11;50048;1;2261;1;16;1093;16000;1;1;1;1;4;1;3;11;0;420
"11452";11;50054;1;2261;1;16;666;21500;5;1;1;5;3;2;1;11;54;420
"11453";11;50082;1;2644;1;16;1258;10000;1;4;5;1;3;1;3;11;48;420
"11454";11;50088;5;2644;1;9;776;0;5;4;5;5;2;0;1;11;30;420
"11455";12;50027;4;2271;1;17;942;0;6;4;1;2;2;2;1;12;39;420
"11456";13;50033;1;2271;1;16;722;6450;1;4;1;5;3;0;1;13;6;420
"11457";14;50042;7;2271;1;16;1047;0;6;4;1;1;2;1;3;14;54;420
"11458";14;50046;2;1212;2;16;837;16000;5;4;3;1;3;1;3;14;40;420
"11459";16;50048;3;2252;1;17;1266;8600;5;4;1;5;3;0;1;16;42;420
"11460";17;50002;2;1212;2;12;281;0;1;4;3;1;4;1;3;17;48;420
"11461";17;50021;1;2644;2;12;244;10750;1;4;5;2;4;0;1;17;48;420
"11462";17;50022;1;2644;1;16;376;0;2;4;5;5;5;0;1;17;41;420
"11463";17;50047;5;1212;1;15;377;10000;1;4;3;1;2;1;3;17;40;420
"11464";17;50063;1;1512;1;12;260;8000;5;4;4;1;5;1;3;17;40;420
"11465";2;50021;1;2643;1;12;395;0;5;4;1;1;3;1;3;2;48;420
"11466";2;50069;2;2253;1;18;271;0;6;2;1;1;2;1;3;2;45;420
"11467";2;50073;1;2271;1;17;624;14000;5;4;1;1;4;1;3;2;45;420
"11468";2;50089;1;2253;1;16;365;25800;6;2;1;1;4;1;3;2;50;420
"11469";2;50173;1;2271;1;17;636;13400;5;4;1;1;3;1;3;2;45;420
"11470";2;50188;1;1624;1;18;452;10000;1;4;3;4;4;1;3;2;40;420
"11471";2;50188;1;1624;1;18;452;0;1;4;4;4;4;1;3;2;45;420
"11472";2;50188;1;1624;1;18;452;25000;1;4;4;4;4;1;3;2;40;420
"11473";2;50229;1;2643;1;12;544;16770;1;2;1;1;4;1;3;2;40;420
"11474";21;50038;2;2644;1;11;1384;3870;6;4;5;5;1;0;1;21;42;420
"11475";22;50002;1;1622;1;17;401;0;6;4;4;1;5;1;3;22;40;420
"11476";22;50003;1;2643;1;11;288;8600;5;4;1;2;5;0;1;22;40;420
"11477";22;50012;2;2251;2;17;309;0;6;2;1;1;2;1;3;22;40;420
"11478";22;50017;3;2612;1;16;241;0;6;4;1;1;2;1;3;22;40;420
"11479";22;50030;1;2261;1;16;216;0;5;4;1;2;4;0;1;22;45;420
"11480";22;50030;2;2261;2;16;216;0;5;4;1;2;4;0;1;22;45;420
"11481";22;50031;3;2271;1;16;376;0;6;3;1;1;3;1;3;22;40;420
"11482";22;50043;2;2271;1;17;181;0;6;2;1;1;2;1;3;22;40;420
"11483";22;50052;2;2251;2;16;226;0;5;2;1;1;5;1;3;22;40;420
"11484";23;50011;1;2644;1;15;260;8000;1;4;5;2;2;1;3;23;72;420
"11485";23;50023;4;1512;1;17;234;0;1;4;4;4;2;1;3;23;60;420
"11486";23;50036;2;1512;2;9;254;0;5;4;4;4;4;1;3;23;42;420
"11487";23;50041;1;1212;1;17;276;0;5;4;3;4;4;1;3;23;40;420
"11488";23;50045;1;2241;1;99;731;17200;1;1;1;1;6;1;3;23;65;420
"11489";23;50049;5;2612;1;16;244;0;6;4;1;4;3;0;1;23;6;420
"11490";23;50075;3;1212;1;15;528;77400;6;4;3;1;2;1;3;23;50;420
"11491";23;50085;4;2271;1;16;218;50000;6;4;1;5;2;0;1;23;72;420
"11492";23;50091;1;2643;1;12;322;0;5;3;1;2;3;1;3;23;48;420
"11493";23;50095;1;2212;1;16;505;0;1;4;1;4;3;1;3;23;40;420
"11494";23;50136;1;2640;1;14;165;12000;1;4;5;1;3;1;3;23;38;420
"11495";25;50009;2;1212;2;17;691;12000;5;4;3;1;3;1;3;25;45;420
"11496";25;50019;1;2644;1;12;2348;0;5;0;0;0;4;0;0;25;0;420
"11497";25;50019;1;2644;1;12;2348;5590;5;1;5;1;4;1;2;25;45;420
"11498";25;50025;1;2644;1;12;642;17200;5;4;5;1;4;1;4;25;36;420
"11499";25;50026;2;1621;1;16;465;0;5;1;4;1;4;1;3;25;46;420
"11500";25;50029;1;2611;1;12;682;10000;1;4;1;4;4;1;3;25;30;420
"11501";25;50040;1;2644;1;17;730;21500;5;3;6;2;3;0;1;25;60;420
"11502";25;50040;1;2644;1;17;730;21500;5;3;6;2;3;0;1;25;60;420
"11503";25;50040;1;2644;1;17;730;0;5;4;5;2;3;0;1;25;46;420
"11504";25;50040;1;2644;1;17;730;0;5;4;5;2;3;0;1;25;46;420
"11505";25;50040;1;2644;1;17;730;20000;5;4;5;2;3;0;1;25;56;420
"11506";25;50040;1;2644;1;17;730;20000;5;4;5;2;3;0;1;25;56;420
"11507";25;50048;3;2644;1;12;4287;4300;6;4;5;5;2;0;1;25;14;420
"11508";25;50056;1;1212;1;17;949;50000;1;4;3;2;3;0;1;25;32;420
"11509";25;50073;2;2612;1;12;846;0;6;5;1;4;2;1;3;25;45;420
"11510";25;50073;2;2612;1;12;846;0;6;5;1;4;2;1;3;25;45;420
"11511";25;50073;2;2612;1;12;846;0;6;5;1;4;2;1;3;25;45;420
"11512";25;50073;2;2612;1;12;846;9200;6;5;1;4;2;1;3;25;45;420
"11513";25;50073;2;2612;1;12;846;9200;6;5;1;4;2;1;3;25;45;420
"11514";25;50073;2;2612;1;12;846;9200;6;5;1;4;2;1;3;25;45;420
"11515";25;50073;2;2612;1;12;846;9200;6;4;1;4;2;1;3;25;45;420
"11516";25;50073;2;2612;1;12;846;9200;6;4;1;4;2;1;3;25;45;420
"11517";25;50073;2;2612;1;12;846;9200;6;4;1;4;2;1;3;25;45;420
"11518";25;50081;1;1621;1;17;1571;10000;5;4;4;4;4;1;3;25;45;420
"11519";25;50081;1;2272;1;17;1571;10000;5;4;4;4;4;1;3;25;45;420
"11520";25;50081;1;1621;1;17;1571;12000;5;4;1;3;4;1;3;25;0;420
"11521";25;50081;1;2272;1;17;1571;12000;5;4;1;3;4;1;3;25;0;420
"11522";25;50083;1;2241;1;17;395;0;5;3;1;2;5;0;1;25;48;420
"11523";25;50114;2;2612;2;17;691;12000;6;4;1;4;2;1;3;25;25;420
"11524";26;50001;1;2271;1;17;807;0;5;5;1;3;3;1;3;26;40;420
"11525";26;50003;3;2643;1;9;838;7740;6;4;1;5;4;0;1;26;42;420
"11526";26;50014;1;1212;2;17;496;15000;5;4;3;1;4;1;3;26;40;420
"11527";26;50037;1;2252;1;17;475;17200;1;2;1;1;2;1;3;26;60;420
"11528";26;50041;1;2644;1;17;422;8000;5;2;5;1;3;1;3;26;46;420
"11529";26;50042;1;2261;1;16;386;0;1;4;1;4;3;1;3;26;44;420
"11530";26;50044;2;2272;1;17;668;0;6;4;1;2;4;0;1;26;60;420
"11531";26;50049;3;2272;1;16;1469;15000;6;7;1;0;2;1;4;26;25;420
"11532";26;50050;1;2643;1;15;256;9890;6;4;1;1;3;1;3;26;40;420
"11533";26;50050;1;2643;1;15;256;0;6;4;1;1;3;1;3;26;35;420
"11534";26;50050;1;2643;1;15;256;6450;6;4;5;1;3;1;3;26;40;420
"11535";26;50065;3;2643;1;16;507;0;2;4;1;1;3;1;4;26;0;420
"11536";26;50075;1;2253;1;17;524;25800;5;2;1;1;3;1;3;26;54;420
"11537";26;50075;1;2253;1;17;524;25800;5;2;1;1;3;1;3;26;54;420
"11538";26;50075;1;2253;1;16;494;5590;3;3;6;1;3;1;4;26;52;420
"11539";26;50075;1;2253;1;16;494;5590;3;3;6;1;3;1;4;26;52;420
"11540";26;50075;1;2253;1;17;524;25800;5;2;1;1;3;1;3;26;48;420
"11541";26;50075;1;2253;1;17;524;25800;5;2;1;1;3;1;3;26;48;420
"11542";26;50075;1;2253;1;17;524;0;5;2;5;1;3;1;3;26;50;420
"11543";26;50075;1;2253;1;17;524;0;5;2;5;1;3;1;3;26;50;420
"11544";26;50083;4;2644;1;12;527;15050;1;4;5;5;2;0;1;26;0;420
"11545";26;50084;2;2261;2;17;427;10750;5;1;1;1;2;1;3;26;51;420
"11546";26;50109;3;2271;1;17;731;0;6;4;1;1;2;2;1;26;40;420
"11547";26;50109;4;2271;2;17;731;0;6;4;1;1;2;1;3;26;48;420
"11548";26;50111;4;2271;1;17;506;0;6;4;1;2;2;1;4;26;48;420
"11549";26;50112;1;2643;1;12;518;4300;5;4;1;5;4;0;1;26;12;420
"11550";26;50118;4;2612;2;15;1030;7000;6;4;1;4;3;1;3;26;40;420
"11551";26;50120;1;2271;1;17;455;19600;1;4;1;1;2;1;3;26;45;420
"11552";26;50122;1;2644;1;16;582;6450;5;4;5;5;3;0;1;26;82;420
"11553";28;50044;1;2643;1;17;453;6450;1;4;1;1;4;1;3;28;60;420
"11554";28;50055;1;2271;2;16;545;7000;4;4;1;4;4;1;4;28;21;420
"11555";28;50074;2;2271;1;17;638;7525;6;2;1;1;2;1;3;28;50;420
"11556";28;50079;1;2271;1;17;525;8600;5;4;1;1;2;1;3;28;40;420
"11557";28;50092;3;2242;1;16;507;24080;6;2;1;1;3;1;3;28;50;420
"11558";28;50097;1;2622;1;9;572;6000;1;4;1;4;3;1;3;28;40;420
"11559";28;50097;3;1512;1;12;572;7740;5;4;4;1;4;1;3;28;60;420
"11560";28;50111;2;2643;1;9;429;27000;5;4;1;5;3;0;1;28;91;420
"11561";28;50116;2;2643;1;9;388;7740;1;4;1;2;2;0;1;28;48;420
"11562";28;50146;1;2242;1;16;625;13760;1;2;1;1;2;1;3;28;0;420
"11563";28;50161;1;2643;2;12;952;4300;3;4;1;5;4;0;1;28;24;420
"11564";28;50206;3;2271;1;17;501;4300;6;4;1;1;3;1;3;28;50;420
"11565";28;50219;3;2644;1;6;422;3440;6;1;5;5;3;1;4;28;30;420
"11566";28;50239;3;2643;1;9;1213;1720;6;4;1;5;2;0;1;28;26;420
"11567";28;50256;1;1622;1;12;536;18800;5;4;4;1;4;1;3;28;36;420
"11568";28;50258;2;2643;1;11;592;10320;1;4;1;2;5;0;1;28;48;420
"11569";28;50260;3;2271;1;17;578;6450;6;4;1;1;2;1;3;28;44;420
"11570";30;50048;1;1622;1;12;3779;11000;5;4;4;4;5;1;3;30;50;420
"11571";30;50095;2;2612;1;12;2793;3600;6;4;1;4;4;3;2;30;24;420
"11572";30;50112;2;2643;1;7;2018;0;5;4;1;2;3;2;1;30;72;420
"11573";30;50114;1;2271;1;17;1693;7740;5;4;1;1;3;1;3;30;40;420
"11574";30;50128;1;2643;1;9;3303;3096;6;4;1;5;6;0;1;30;42;420
"11575";32;50010;1;2643;1;12;232;2000;1;4;1;5;4;0;1;32;42;420
"11576";32;50049;2;2611;1;12;242;4000;6;4;1;4;5;2;1;32;15;420
"11577";5;50002;1;2621;1;11;709;7740;5;2;1;1;4;1;3;5;47;420
"11578";5;50032;2;2644;1;12;468;5000;6;4;5;1;2;1;3;5;48;420
"11579";5;50043;3;2242;1;17;698;0;6;2;1;1;2;1;3;5;48;420
"11580";5;50044;1;2242;1;17;397;12000;6;2;1;1;2;1;3;5;48;420
"11581";5;50045;1;2644;1;17;441;15050;5;4;5;1;2;1;3;5;48;420
"11582";5;50111;1;2242;1;16;528;34000;5;2;1;1;3;1;3;5;40;420
"11583";5;50126;1;2242;1;16;655;20000;5;2;1;1;4;1;3;5;50;420
